Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,555,0,0,8,15825,0,22222222,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,FALSE
2,535,0,0,13,2873333333,0,13333333,0,0,Nov,2,2,1,6,New_Visitor,TRUE,FALSE
0,0,0,0,6,2535833333,5,56666667,0,0,Dec,3,3,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,1768980303,0,4166667,90847678,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
4,1193333333,0,0,174,5602593506,0,9057596,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,1383333333,1,0,200,8336039583,4207921,17597513,3730318306,0,Nov,2,5,4,1,Returning_Visitor,FALSE,TRUE
4,302,0,0,29,675375,0,1333333,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,FALSE
1,0,0,0,56,2627756494,21052632,25044663,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,24475,0,14285714,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
10,7909,0,0,54,2702390385,3076923,18518854,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
3,5275,0,0,31,3069077778,6451613,20537634,5793026792,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Dec,1,1,2,3,Returning_Visitor,FALSE,FALSE
2,365,0,0,47,107331002,4787234,29749907,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
8,1256309524,6,75,312,1337936658,2769231,14969192,8055833998,0,Dec,2,2,4,2,Returning_Visitor,FALSE,FALSE
2,10575,0,0,19,1124888889,10526316,28229665,0,0,Nov,3,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,2,265,149,6001171475,4,22010916,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,565,1,415,87,2504870761,19555912,36429937,0,0,Nov,1,2,1,11,Returning_Visitor,TRUE,FALSE
1,8,3,18125,124,4722568651,15892388,2243106,2428901413,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
3,63,2,20425,20,45725,9090909,13636364,0,0,Dec,3,2,7,2,New_Visitor,FALSE,TRUE
1,54,0,0,23,8167761905,0,12318841,0,0,Dec,2,2,5,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,108,3279238428,12037037,30709877,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
16,305,0,0,147,4123956674,3797468,10521398,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE
1,0,0,0,60,1995416667,0,3389831,6158171224,0,Nov,2,4,1,7,New_Visitor,FALSE,TRUE
0,0,0,0,24,1242,2173913,62318841,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
3,545,0,0,67,2891744571,13235294,23901833,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
4,9345,1,92,18,9377166667,0,5555556,0,0,Dec,1,1,6,2,New_Visitor,FALSE,FALSE
1,4,0,0,39,9831388889,15384615,17599068,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,2,1368,26,6508083333,0,14285714,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,655,0,0,2,99,33333333,66666667,0,0,Nov,4,2,1,8,New_Visitor,TRUE,FALSE
5,14275,0,0,76,152357803,12987013,21101928,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,729,0,33333333,0,0,Nov,3,2,1,8,New_Visitor,TRUE,FALSE
9,2418416667,0,0,25,6730333333,2150538,5222734,2797341787,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
0,0,2,21,17,1907083333,22222222,39259259,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
1,345,0,0,10,2770357143,0,2777778,0,0,Dec,1,1,8,8,New_Visitor,TRUE,FALSE
5,610125,0,0,51,1141066667,3571429,11093074,0,0,Dec,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,1506916667,4444444,33015873,0,0,Nov,1,8,2,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1346966667,0,5128205,6702771302,0,Dec,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,4,605,1,15,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
2,515,2,995,15,771875,1,26666667,1539534668,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
9,1785,0,0,10,558,11764706,23529412,0,0,Nov,2,5,1,11,Returning_Visitor,FALSE,FALSE
12,15275,1,0,219,7044064508,3312325,15735853,1165798375,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,8,0,0,34,7093333333,0,14761905,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
10,7707388889,2,1386666667,35,7260388889,0,5434783,1082357287,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
7,172375,2,525,226,129007676,4361055,17955889,4469642794,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,4,825,22,1087986111,7692308,20244755,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1884583333,0,9090909,0,0,Nov,1,1,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,79,4218916667,12820513,28846154,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE
5,3165,4,1855,144,5757853961,2968037,14030074,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
6,3151666667,1,85,10,4028055556,14285714,14285714,0,0,Dec,3,2,2,2,New_Visitor,FALSE,TRUE
0,0,0,0,32,278775,625,3125,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
2,405,0,0,133,4815701606,3731343,11738458,8969447973,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,91,4766021032,0,9213483,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,1,595,37,9256666667,0,7894737,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE
17,8568333333,0,0,78,4716572619,11494253,26155811,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,15,0,1,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,184,0,4,0,0,Nov,4,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,124557619,0,5263158,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
11,5042833333,1,0,58,2451058466,12365591,22769886,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,292875,0,28333333,0,0,Nov,4,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,37,229625,0,14864865,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,592,0,0,5,3835833333,0,43915344,0,0,Dec,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,4768666667,952381,34126984,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,4353333333,63636364,104242424,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,597625,7692308,34615385,0,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
1,1205,0,0,75,1677805952,6578947,23128655,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,170,1,22,39,1177291667,2564103,1965812,0,0,Nov,2,5,7,2,Returning_Visitor,FALSE,FALSE
9,38775,0,0,64,9805021994,866739,12798697,9581561053,0,Nov,3,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,2,2,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
2,445,0,0,35,1330666667,5882353,14705882,0,0,Nov,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,10505,22727273,62121212,0,0,Dec,2,10,4,1,Returning_Visitor,FALSE,FALSE
4,1013333333,7,6935,171,9119885413,441989,21627971,686565227,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE
4,55,0,0,2,13,0,28571429,0,0,Dec,2,10,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,48,1053952381,5434783,9815547,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,1925714286,8,1193125,146,8150556716,1290323,1127957,1842913617,0,Nov,2,4,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,40,1385666667,5,225,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,39,0,0,13,137,0,11764706,0,0,Nov,2,4,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,7,88,85714286,142857143,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,3,0,0,11,1046666667,5555556,25,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE
1,10,0,0,27,5482833333,3703704,25308642,0,0,Dec,2,4,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,5265,2,35,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE
6,1909231928,0,0,7,6032565261,21862348,34024526,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,6775,0,5,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,55975,11764706,19607843,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,305,0,0,324,1421363652,2063983,10072239,4485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,2,8,15,15,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,0,44,2807164836,25,27424242,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
3,865,0,0,30,2623916667,6666667,7619048,2300194502,0,Dec,2,5,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,85,2112101515,3529412,14196078,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,345,0,1,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE,FALSE
5,52685,4,14325,266,9770812093,7348856,24720163,245152903,0,Nov,2,4,4,2,Returning_Visitor,TRUE,FALSE
12,209375,0,0,43,2754117424,46875,33875153,1368108942,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,168225,26666667,57777778,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
5,649,0,0,21,192215,0,9333333,6062885042,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,17,1293083333,0,13333333,0,0,Dec,2,5,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,34,0,66666667,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,23805,5,1488,104,327587381,3030303,10822511,1560184165,0,Nov,1,1,3,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,38,935,0,7769424,0,0,Nov,2,2,3,11,New_Visitor,FALSE,FALSE
0,0,0,0,14,2089,0,14285714,0,0,Nov,1,8,4,11,Returning_Visitor,TRUE,FALSE
1,79,2,255,137,2668725046,2138405,20907736,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,555,0,0,2,26,0,6,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE
4,7333333333,1,0,52,154375,4166667,23639456,0,0,Nov,2,2,9,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3525,0,3,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,565,0,0,12,5448333333,0,7142857,3138886179,0,Dec,1,2,1,2,Other,TRUE,FALSE
7,1025,0,0,9,6475,0,27272727,0,0,Nov,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,0,0,21,2895,952381,38095238,0,0,Dec,2,2,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Nov,2,2,7,8,New_Visitor,FALSE,FALSE
0,0,0,0,6,2855,0,4,181695357,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE
2,495,0,0,260,8555765985,5401961,17330846,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,7675,0,16666667,0,0,Nov,1,1,8,2,New_Visitor,FALSE,TRUE
0,0,2,845,42,2762408333,4545455,25151515,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
5,199125,0,0,9,4306071429,0,8333333,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,8511666667,0,22222222,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,2057,0,22222222,1885086521,0,Dec,1,1,1,8,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1092333333,25,66666667,0,0,Dec,2,2,5,1,Returning_Visitor,FALSE,FALSE
1,21,3,19,39,7543194444,4651163,36124031,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,68,1806166667,4411765,27941176,0,0,Nov,2,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,6749583333,0,16666667,0,0,Nov,2,2,4,8,Returning_Visitor,FALSE,FALSE
6,4462380952,3,94,23,8667071429,7142857,20522573,6786958937,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,7225,114285714,142857143,0,0,Dec,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,7371666667,38461538,84615385,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
2,13,0,0,19,6374285714,952381,42857143,131307834,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,586375,18285714,53714286,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
5,123,1,1225,26,93415,14814815,34567901,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,1678888889,2,8255,117,5256472341,4030055,14604028,3187495058,0,Nov,3,2,5,8,Returning_Visitor,FALSE,TRUE
4,1111666667,2,2575,16,4119375,952381,952381,0,0,Nov,3,2,8,2,New_Visitor,TRUE,FALSE
0,0,0,0,1,3185,166666667,171428571,0,0,Dec,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE
1,15,2,4,108,6740557143,13761468,32553517,2480248887,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,10,0,0,32,127775,0,6060606,7812165404,0,Dec,8,13,9,20,Other,FALSE,TRUE
0,0,0,0,21,3045416667,952381,23809524,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE
1,0,0,0,14,1125875,0,42857143,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,3717,5,106,85,2128730927,3914141,7300316,4371856886,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
5,44,0,0,54,1391733333,5357143,22619048,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,2,3245,4,6425,0,33333333,0,0,Dec,3,3,2,8,New_Visitor,FALSE,FALSE
0,0,0,0,7,11325,952381,80952381,0,0,Dec,2,2,4,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,691252381,13953488,29457364,0,0,Nov,2,6,5,1,Returning_Visitor,FALSE,FALSE
3,3775,1,10,24,2745,0,6666667,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
11,2024254386,5,1767666667,338,1326535595,7520348,18855633,1114150182,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,2846833333,6666667,475,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
7,5170833333,2,2805,149,7569182143,0,16297591,1137726052,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
3,47,0,0,89,3436975,0,4387373,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
4,9005,0,0,14,19575,0,14117647,105260972,0,Dec,1,1,3,10,Returning_Visitor,FALSE,TRUE
1,1975,2,0,29,9423958333,48181818,75942002,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,4,7585,23,1133333333,8,20266667,1236126667,0,Dec,3,2,6,2,Returning_Visitor,TRUE,FALSE
3,305,5,789125,272,7434743073,931255,22108499,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,367,5,2256916667,74,8981580128,2988954,43301833,0,0,Dec,2,2,1,8,Returning_Visitor,FALSE,FALSE
4,4645833333,0,0,82,2875615909,0,7267442,2775787044,0,Nov,2,4,3,1,Returning_Visitor,FALSE,TRUE
2,335,0,0,108,2270908333,5504587,29663609,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,335,0,0,15,71025,0,11111111,0,0,Dec,2,10,1,8,New_Visitor,FALSE,FALSE
4,43225,0,0,13,293725,22222222,64259259,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
4,775,0,0,17,67825,0,31578947,0,0,Nov,1,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,61,1636466667,0,9289617,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,9975,0,28571429,0,0,Dec,8,2,1,2,New_Visitor,TRUE,FALSE
3,7625,0,0,16,3016666667,14285714,31746032,0,0,Nov,1,1,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,56,2354958333,0,18571429,0,0,Nov,2,2,3,2,New_Visitor,TRUE,FALSE
4,29675,0,0,10,1837083333,15384615,26666667,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
12,1449666667,4,5590833333,127,4876007712,5755396,29203072,5751219035,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,159825,22222222,47301587,0,0,Nov,4,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,385,0,22222222,0,0,Dec,2,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,1801470588,33333333,55555556,0,0,Nov,6,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,1,5,89,2744541071,3370787,15636704,0,0,Nov,3,2,6,10,Returning_Visitor,TRUE,FALSE
9,4442847222,0,0,534,1850412621,10856514,23309001,254795624,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
8,17175,0,0,32,4866666667,0,5555556,0,0,Dec,4,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,54,0,33333333,0,0,Nov,1,1,5,10,Returning_Visitor,TRUE,FALSE
2,55375,1,566,29,197814881,1904762,16222222,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,421,0,10526316,0,0,Dec,2,2,6,3,Returning_Visitor,FALSE,FALSE
5,2188333333,3,54,28,1430854167,18823529,22957516,9509492485,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
2,100,6,131,63,2611651923,0,2985075,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1616666667,0,5,0,0,Dec,2,2,9,3,New_Visitor,FALSE,FALSE
0,0,0,0,10,3575555556,0,22222222,0,0,Dec,1,8,3,11,New_Visitor,FALSE,FALSE
4,7935,0,0,61,2440473611,625,14867424,1258179402,0,Nov,3,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,3484333333,28571429,41269841,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,TRUE
9,3038666667,0,0,72,375266697,7042254,7280349,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,4166666667,0,4,0,0,Dec,2,2,4,2,New_Visitor,FALSE,FALSE
1,11,3,4775,25,1925979167,23076923,56025641,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,26325,13333333,4,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE,FALSE
12,3941,0,0,30,91725,0,5405405,0,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE
8,34275,0,0,12,653125,1,3,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,102,32845,3921569,10359477,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,408,0,33333333,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,2,2,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,37,17315,0,5263158,1722281788,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,171,6793383281,7766272,23198706,2381971158,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
3,36,2,16,74,4377708157,2,29308735,0,0,Nov,1,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,Dec,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,289625,0,28571429,0,0,Nov,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,13,135875,30769231,76923077,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,1678333333,0,2,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,4183333333,0,25,0,0,Nov,2,6,1,2,New_Visitor,FALSE,FALSE
4,49,0,0,17,2837916667,0,30952381,0,0,Dec,2,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,55,41569,18787879,5352381,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,FALSE
7,91,0,0,23,297125,0,12068966,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,56225,0,15384615,3497250838,0,Nov,1,1,1,2,New_Visitor,FALSE,TRUE
5,6135,0,0,470,141298808,0,362107,1338149414,0,Nov,4,2,9,2,Returning_Visitor,TRUE,TRUE
2,8783333333,1,113,67,4868,0,3174603,4845370723,0,Dec,2,2,5,2,Returning_Visitor,FALSE,TRUE
5,68,2,9,32,1195583333,1981982,36486486,320201901,0,Nov,2,5,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,11875,4,8,0,0,Dec,1,1,1,8,New_Visitor,FALSE,FALSE
3,625,0,0,46,1048107143,4,13,2088414313,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,17,349375,125,1875,0,0,Nov,3,2,9,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,190,0,4,0,0,Dec,2,6,7,20,Returning_Visitor,FALSE,FALSE
6,2146666667,1,112,68,2822172118,3105023,23152976,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
3,3355,1,15,4,96,0,25,0,0,Nov,1,1,8,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,112,0,33333333,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE,FALSE
10,5063883929,1,5,58,2528287431,1318681,5582418,5552517289,0,Nov,3,2,3,10,Returning_Visitor,FALSE,FALSE
5,1399833333,0,0,27,6778833333,0,6060606,0,0,Dec,1,2,1,2,New_Visitor,TRUE,FALSE
9,3958785714,0,0,124,3959145344,4871324,14283416,3464444066,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,8325,0,0,152,4307409559,2631579,5971036,305312057,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,1315,0,0,26,1960475,7407407,24074074,3369233226,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
3,4746666667,1,305,86,1789954762,2298851,12426564,5523782302,0,Dec,2,6,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,595,44,2284488095,0,3359173,0,0,Dec,3,3,2,8,Returning_Visitor,FALSE,FALSE
6,27,1,0,141,6481483333,0,19984285,1257438906,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,745,66666667,1,0,0,Dec,2,2,2,3,New_Visitor,FALSE,FALSE
0,0,0,0,21,1051166667,0,952381,1414084367,0,Nov,1,8,2,6,New_Visitor,TRUE,TRUE
0,0,3,965,76,1966092332,7876231,14700317,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,1275,4,6,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE
8,104025,0,0,207,5160451362,2296651,13407291,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,11,0,0,26,6510666667,0,16666667,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE,FALSE
1,12,0,0,16,5654166667,28571429,27380952,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,77,83333333,116666667,0,0,Dec,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,1250125,0,22857143,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,7525,0,0,35,5729761905,5405405,14414414,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,98,0,0,39,2555994444,5263158,5668016,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1136666667,0,25,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,70605,6666667,44938272,0,0,Nov,1,8,1,11,Returning_Visitor,TRUE,FALSE
3,755,1,0,130,4737087716,6060606,11475964,4377424082,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,78,0,0,2,2575,0,66666667,0,0,Nov,4,2,6,8,New_Visitor,FALSE,FALSE
3,53,5,95,218,820568794,2357037,39663918,118073661,0,Nov,1,1,3,3,Returning_Visitor,FALSE,TRUE
9,1373222222,1,4185,41,1933244444,6079027,21222361,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
7,154,3,2481666667,34,8864791667,0,5128205,77801588,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
3,775,0,0,35,10008,0,13888889,0,0,Dec,4,2,1,6,Returning_Visitor,FALSE,FALSE
7,23575,4,665,37,7297916667,4545455,18181818,6042298474,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,335,18181818,45454545,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,96,25,5,0,0,Nov,2,4,9,20,Returning_Visitor,FALSE,FALSE
3,118,0,0,2,9625,0,25,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
0,0,0,0,24,38675,16666667,51388889,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
9,3202708333,2,2983333333,51,1788370821,16969697,14709835,821617792,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,11,2512916667,0,11111111,0,0,Nov,3,2,2,11,Returning_Visitor,TRUE,FALSE
2,7,0,0,56,6567681818,0,6941639,0,0,Nov,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,2125,0,0,33,9686444444,19191919,23480257,0,0,Nov,3,2,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,159,0,33333333,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,47,2455147619,7407407,23703704,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,203,0,33333333,0,0,Nov,4,1,2,3,Returning_Visitor,FALSE,FALSE
